#ID,NAME,LIVELOC,JOB,WORKLOC,STATE
19937, Quipung, 94137, 1, 9, 0
19938, Beequou, 94138, 1, 9, 0
19939, Ho, 94139, 4, 29, 0
19940, Joit, 94140, 2, 18, 0
19941, Wew, 94141, 2, 22, 0
19942, Cighri, 94142, 1, 9, 0
19943, Dighe, 94143, 2, 22, 0
19944, Naput, 94144, 1, 9, 0
19945, Whochu, 94145, 3, 0, 0
19946, Buimighck, 94146, 1, 9, 0
19947, Juta, 94147, 1, 9, 0
19948, Jeajung, 94148, 4, 27, 0
19949, Metoy, 94149, 4, 26, 0
19950, Jighsh, 94150, 3, 26, 0
19951, Fur, 94151, 2, 20, 0
19952, Wealang, 94152, 3, 8, 0
19953, Sutae, 94153, 1, 9, 0
19954, Seng, 94154, 4, 29, 0
19955, Fung, 94155, 2, 20, 0
19956, Faid, 94156, 2, 18, 0
19957, Gea, 94157, 4, 25, 0
19958, Cee, 94158, 4, 25, 0
19959, Looker, 94159, 2, 19, 0
19960, Ceee, 94160, 2, 24, 0
19961, Nech, 94161, 4, 29, 0
19962, Tesoo, 94162, 1, 9, 0
19963, Jay, 94163, 2, 21, 0
19964, Luijuith, 94164, 3, 23, 0
19965, Suneeb, 94165, 2, 17, 0
19966, Kicor, 94166, 1, 9, 0
19967, Wheetoab, 94167, 4, 26, 0
19968, Pomed, 94168, 2, 18, 0
19969, Paisow, 94169, 1, 9, 0
19970, Jauday, 94170, 1, 9, 0
19971, Mepight, 94171, 4, 25, 0
19972, Chor, 94172, 2, 24, 0
19973, Deat, 94173, 3, 28, 0
19974, Caukow, 94174, 1, 9, 0
19975, Wee, 94175, 4, 25, 0
19976, Baifaik, 94176, 1, 9, 0
19977, Cai, 94177, 1, 9, 0
19978, Saich, 94178, 3, 16, 0
19979, Baik, 94179, 4, 28, 0
19980, Yoilong, 94180, 1, 9, 0
19981, Pauchoach, 94181, 2, 17, 0
19982, Yighmighth, 94182, 1, 9, 0
19983, Gai, 94183, 1, 9, 0
19984, Chuch, 94184, 4, 28, 0
19985, Hihaw, 94185, 1, 9, 0
19986, Tooch, 94186, 2, 20, 0
19987, Loat, 94187, 2, 17, 0
19988, Yeecher, 94188, 1, 9, 0
19989, Cau, 94189, 3, 23, 0
19990, Whaibay, 94190, 3, 23, 0
19991, Beefeash, 94191, 1, 9, 0
19992, Teewighd, 94192, 3, 22, 0
19993, Jeakai, 94193, 1, 9, 0
19994, Fey, 94194, 3, 21, 0
19995, Koakee, 94195, 3, 0, 0
19996, Jeeth, 94196, 4, 29, 0
19997, Balai, 94197, 1, 9, 0
19998, Noutow, 94198, 4, 27, 0
19999, Rush, 94199, 2, 22, 0
20000, Whing, 100000, 4, 29, 0
20001, Neech, 100001, 2, 23, 0
20002, Tew, 100002, 3, 12, 0
20003, Cheyoy, 100003, 4, 26, 0
20004, Tubuie, 100004, 2, 16, 0
20005, Chung, 100005, 2, 24, 0
20006, Daw, 100006, 2, 19, 0
20007, Yay, 100007, 2, 21, 0
20008, Poi, 100008, 1, 10, 0
20009, Coid, 100009, 2, 16, 0
20010, Pew, 100010, 1, 10, 0
20011, Naigoy, 100011, 1, 10, 0
20012, Chang, 100012, 2, 21, 0
20013, Nicud, 100013, 4, 25, 0
20014, Boureesh, 100014, 1, 10, 0
20015, Lauch, 100015, 2, 17, 0
20016, Kar, 100016, 4, 27, 0
20017, Wor, 100017, 2, 21, 0
20018, Beeb, 100018, 2, 23, 0
20019, Kot, 100019, 4, 28, 0
20020, Daiquow, 100020, 3, 7, 0
20021, Gach, 100021, 2, 22, 0
20022, Libath, 100022, 1, 10, 0
20023, Pu, 100023, 1, 10, 0
20024, Fer, 100024, 2, 18, 0
20025, Rey, 100025, 1, 10, 0
20026, Heck, 100026, 4, 28, 0
20027, Boob, 100027, 2, 19, 0
20028, Puicir, 100028, 1, 10, 0
20029, Rai, 100029, 4, 25, 0
20030, Noud, 100030, 2, 23, 0
20031, Quuit, 100031, 4, 28, 0
20032, Pok, 100032, 3, 26, 0
20033, Jeet, 100033, 2, 18, 0
20034, Koloath, 100034, 4, 26, 0
20035, Joib, 100035, 3, 13, 0
20036, Wheakir, 100036, 4, 26, 0
20037, Sighmar, 100037, 4, 27, 0
20038, Wighmoath, 100038, 1, 10, 0
20039, Chighe, 100039, 2, 24, 0
20040, Nab, 100040, 2, 23, 0
20041, Gauch, 100041, 4, 29, 0
20042, Quad, 100042, 3, 17, 0
20043, Chauch, 100043, 2, 24, 0
20044, Juhoad, 100044, 1, 10, 0
20045, Lighe, 100045, 2, 17, 0
20046, Kur, 100046, 2, 21, 0
20047, Ligh, 100047, 1, 10, 0
20048, Quubang, 100048, 1, 10, 0
20049, Kong, 100049, 2, 20, 0
20050, Puikush, 100050, 4, 25, 0
20051, Caud, 100051, 2, 23, 0
20052, Chong, 100052, 2, 24, 0
20053, Ceech, 100053, 2, 16, 0
20054, Wheb, 100054, 4, 29, 0
20055, Woach, 100055, 2, 21, 0
20056, Ceekeng, 100056, 2, 19, 0
20057, Queed, 100057, 2, 23, 0
20058, Weee, 100058, 2, 22, 0
20059, Jing, 100059, 2, 18, 0
20060, Foik, 100060, 2, 18, 0
20061, Cang, 100061, 2, 21, 0
20062, Queetoo, 100062, 1, 10, 0
20063, Wighck, 100063, 2, 22, 0
20064, New, 100064, 2, 23, 0
20065, Yong, 100065, 2, 21, 0
20066, Dighd, 100066, 2, 15, 0
20067, Noucur, 100067, 1, 10, 0
20068, Choish, 100068, 2, 24, 0
20069, Pir, 100069, 2, 16, 0
20070, Ceepighch, 100070, 2, 17, 0
20071, Loo, 100071, 1, 10, 0
20072, Chaw, 100072, 2, 24, 0
20073, Weehey, 100073, 1, 10, 0
20074, Raumow, 100074, 1, 10, 0
20075, Goideash, 100075, 1, 10, 0
20076, Deng, 100076, 2, 15, 0
20077, Ping, 100077, 1, 10, 0
20078, Jow, 100078, 1, 10, 0
20079, Tugeng, 100079, 1, 10, 0
20080, Faw, 100080, 4, 29, 0
20081, Featoy, 100081, 4, 27, 0
20082, Ter, 100082, 1, 10, 0
20083, Laush, 100083, 4, 29, 0
20084, Jee, 100084, 4, 25, 0
20085, Lainung, 100085, 1, 10, 0
20086, Bighmey, 100086, 4, 26, 0
20087, Bai, 100087, 1, 10, 0
20088, Kausook, 100088, 4, 26, 0
20089, Highb, 100089, 2, 20, 0
20090, Quob, 100090, 2, 23, 0
20091, Bur, 100091, 2, 20, 0
20092, Kuiyed, 100092, 1, 10, 0
20093, Moy, 100093, 2, 15, 0
20094, Foopuid, 100094, 3, 23, 0
20095, Bajoib, 100095, 1, 10, 0
20096, Chey, 100096, 2, 24, 0
20097, War, 100097, 2, 22, 0
20098, Seyey, 100098, 1, 10, 0
20099, Dow, 100099, 2, 15, 0
20100, Sur, 100100, 2, 19, 0
20101, Cogud, 100101, 1, 10, 0
20102, Queelow, 100102, 2, 18, 0
20103, Queae, 100103, 3, 16, 0
20104, Jang, 100104, 3, 21, 0
20105, Bing, 100105, 2, 21, 0
20106, Pupar, 100106, 1, 10, 0
20107, Coa, 100107, 1, 10, 0
20108, Chebeech, 100108, 1, 10, 0
20109, Hoacheash, 100109, 1, 10, 0
20110, Nooe, 100110, 2, 23, 0
20111, Gaush, 100111, 2, 19, 0
20112, Doy, 100112, 2, 21, 0
20113, Fung, 100113, 2, 20, 0
20114, Nish, 100114, 2, 23, 0
20115, Key, 100115, 2, 24, 0
20116, Fouley, 100116, 4, 27, 0
20117, Peequot, 100117, 1, 10, 0
20118, Lath, 100118, 2, 23, 0
20119, Jaipeesh, 100119, 1, 10, 0
20120, Nay, 100120, 1, 10, 0
20121, De, 100121, 1, 10, 0
20122, Loquoob, 100122, 1, 10, 0
20123, Woub, 100123, 3, 17, 0
20124, Quoufar, 100124, 3, 7, 0
20125, Su, 100125, 1, 10, 0
20126, Bauhar, 100126, 4, 26, 0
20127, Whoopung, 100127, 1, 10, 0
20128, Wheee, 100128, 2, 24, 0
20129, Quuib, 100129, 2, 23, 0
20130, Leeyuich, 100130, 1, 10, 0
20131, Deafaush, 100131, 4, 26, 0
20132, Cung, 100132, 4, 27, 0
20133, Cighroid, 100133, 1, 10, 0
20134, Dugoock, 100134, 1, 10, 0
20135, Nilighb, 100135, 2, 17, 0
20136, Meth, 100136, 4, 28, 0
20137, Deach, 100137, 2, 15, 0
20138, Quousong, 100138, 1, 10, 0
20139, Noit, 100139, 3, 13, 0
20140, Yooe, 100140, 2, 21, 0
20141, Teb, 100141, 2, 22, 0
20142, Mo, 100142, 1, 10, 0
20143, Fich, 100143, 2, 18, 0
20144, Sur, 100144, 2, 17, 0
20145, Daujat, 100145, 1, 10, 0
20146, Fow, 100146, 4, 27, 0
20147, Wheekay, 100147, 4, 26, 0
20148, Jeng, 100148, 1, 10, 0
20149, Feng, 100149, 4, 28, 0
20150, Key, 100150, 4, 28, 0
20151, Ru, 100151, 1, 10, 0
20152, Roawhoish, 100152, 4, 25, 0
20153, Dau, 100153, 1, 10, 0
20154, Seesh, 100154, 4, 29, 0
20155, Sing, 100155, 3, 12, 0
20156, Pow, 100156, 2, 16, 0
20157, Whaupauk, 100157, 1, 10, 0
20158, Beagar, 100158, 1, 10, 0
20159, Quaulong, 100159, 3, 26, 0
20160, Cud, 100160, 3, 16, 0
20161, Lek, 100161, 3, 16, 0
20162, Duie, 100162, 2, 15, 0
20163, Chaub, 100163, 4, 29, 0
20164, Poock, 100164, 3, 20, 0
20165, Hu, 100165, 4, 25, 0
20166, Weesh, 100166, 2, 22, 0
20167, Foie, 100167, 2, 18, 0
20168, Te, 100168, 2, 15, 0
20169, Weng, 100169, 2, 22, 0
20170, Hoot, 100170, 4, 29, 0
20171, Teehight, 100171, 1, 10, 0
20172, Cer, 100172, 2, 19, 0
20173, Cui, 100173, 1, 10, 0
20174, Whoae, 100174, 2, 24, 0
20175, Keb, 100175, 3, 16, 0
20176, Mouk, 100176, 4, 28, 0
20177, Yeereath, 100177, 1, 10, 0
20178, Poob, 100178, 4, 29, 0
20179, Chauhur, 100179, 4, 26, 0
20180, Joach, 100180, 4, 28, 0
20181, Saiweng, 100181, 3, 6, 0
20182, Muiquay, 100182, 1, 10, 0
20183, Did, 100183, 2, 22, 0
20184, Few, 100184, 4, 27, 0
20185, Seak, 100185, 2, 17, 0
20186, Whouchaush, 100186, 2, 16, 0
20187, Mookar, 100187, 1, 10, 0
20188, Pigh, 100188, 3, 1, 0
20189, Bey, 100189, 2, 19, 0
20190, Sai, 100190, 1, 10, 0
20191, Suilaib, 100191, 1, 10, 0
20192, Ceesaub, 100192, 2, 24, 0
20193, Dong, 100193, 2, 15, 0
20194, Chawho, 100194, 2, 15, 0
20195, Deacang, 100195, 1, 10, 0
20196, Muilesh, 100196, 1, 10, 0
20197, Lighdey, 100197, 2, 18, 0
20198, Coi, 100198, 4, 25, 0
20199, Jeet, 100199, 2, 18, 0
20200, Peecoosh, 100200, 1, 10, 0
20201, Ya, 100201, 1, 10, 0
20202, Yi, 100202, 1, 10, 0
20203, Yeech, 100203, 3, 27, 0
20204, Soa, 100204, 1, 10, 0
20205, Dighjeek, 100205, 1, 10, 0
20206, Kauboi, 100206, 1, 10, 0
20207, Foachoy, 100207, 2, 18, 0
20208, Kijoad, 100208, 1, 10, 0
20209, Toi, 100209, 1, 10, 0
20210, Yeehou, 100210, 1, 10, 0
20211, Hee, 100211, 1, 10, 0
20212, Rew, 100212, 2, 22, 0
20213, Kung, 100213, 2, 21, 0
20214, Hick, 100214, 4, 28, 0
20215, Hu, 100215, 2, 24, 0
20216, Subong, 100216, 1, 10, 0
20217, Hoocer, 100217, 1, 10, 0
20218, Huth, 100218, 2, 20, 0
20219, Highwing, 100219, 4, 26, 0
20220, Lou, 100220, 1, 10, 0
20221, Kuidau, 100221, 1, 10, 0
20222, Quack, 100222, 2, 23, 0
20223, Wee, 100223, 1, 10, 0
20224, Houmaik, 100224, 1, 10, 0
20225, Doub, 100225, 4, 28, 0
20226, Chucich, 100226, 1, 10, 0
20227, Kay, 100227, 4, 27, 0
20228, Bouchoash, 100228, 1, 10, 0
20229, Wheeck, 100229, 2, 24, 0
20230, Moiweng, 100230, 4, 26, 0
20231, Ruiwing, 100231, 4, 26, 0
20232, Rooboib, 100232, 2, 17, 0
20233, Soub, 100233, 2, 17, 0
20234, Jaideak, 100234, 3, 4, 0
20235, Lab, 100235, 2, 17, 0
20236, Cheng, 100236, 1, 10, 0
20237, Mang, 100237, 2, 19, 0
20238, Booth, 100238, 2, 21, 0
20239, Suquur, 100239, 1, 10, 0
20240, Meerick, 100240, 1, 10, 0
20241, Bausir, 100241, 4, 26, 0
20242, Kash, 100242, 3, 13, 0
20243, Le, 100243, 4, 25, 0
20244, Cau, 100244, 1, 10, 0
20245, Tauck, 100245, 4, 28, 0
20246, Ruwaib, 100246, 1, 10, 0
20247, Pech, 100247, 2, 16, 0
20248, Seb, 100248, 2, 17, 0
20249, Cuikish, 100249, 4, 26, 0
20250, Foat, 100250, 2, 18, 0
20251, Woanur, 100251, 1, 10, 0
20252, Quer, 100252, 3, 12, 0
20253, Wheechea, 100253, 2, 15, 0
20254, Jeng, 100254, 2, 18, 0
20255, Feng, 100255, 2, 18, 0
20256, Wung, 100256, 4, 27, 0
20257, Seeth, 100257, 2, 17, 0
20258, Ye, 100258, 3, 1, 0
20259, Cir, 100259, 1, 10, 0
20260, Jighch, 100260, 2, 18, 0
20261, Soy, 100261, 2, 17, 0
20262, Bir, 100262, 1, 10, 0
20263, Weehe, 100263, 4, 25, 0
20264, Tedigh, 100264, 3, 0, 0
20265, Se, 100265, 4, 25, 0
20266, Yai, 100266, 4, 25, 0
20267, Finaw, 100267, 1, 10, 0
20268, Kaw, 100268, 2, 21, 0
20269, Mooth, 100269, 2, 15, 0
20270, Kuitoy, 100270, 1, 10, 0
20271, Goit, 100271, 4, 28, 0
20272, Cub, 100272, 2, 23, 0
20273, Pach, 100273, 2, 23, 0
20274, Yafeak, 100274, 1, 10, 0
20275, Toihay, 100275, 3, 24, 0
20276, Hir, 100276, 4, 27, 0
20277, Lad, 100277, 2, 17, 0
20278, Jing, 100278, 1, 10, 0
20279, Ler, 100279, 4, 27, 0
20280, Sey, 100280, 1, 10, 0
20281, Quuish, 100281, 2, 23, 0
20282, Wer, 100282, 2, 22, 0
20283, Rut, 100283, 2, 22, 0
20284, Fi, 100284, 1, 10, 0
20285, Houquer, 100285, 1, 10, 0
20286, Goit, 100286, 2, 19, 0
20287, Dack, 100287, 2, 24, 0
20288, Jith, 100288, 2, 18, 0
20289, Kaib, 100289, 2, 23, 0
20290, Ray, 100290, 2, 20, 0
20291, Yack, 100291, 2, 21, 0
20292, Yaw, 100292, 2, 20, 0
20293, Yi, 100293, 1, 10, 0
20294, Nash, 100294, 2, 23, 0
20295, Choichoth, 100295, 1, 10, 0
20296, Pouned, 100296, 2, 18, 0
20297, Yighto, 100297, 4, 25, 0
20298, Wui, 100298, 1, 10, 0
20299, Quee, 100299, 4, 25, 0
20300, Lick, 100300, 2, 22, 0
20301, Suiqueng, 100301, 1, 10, 0
20302, Seng, 100302, 1, 10, 0
20303, Mey, 100303, 2, 15, 0
20304, Mosh, 100304, 2, 15, 0
20305, Moi, 100305, 1, 10, 0
20306, Youch, 100306, 4, 29, 0
20307, Hoith, 100307, 2, 20, 0
20308, Suichud, 100308, 1, 10, 0
20309, Founur, 100309, 1, 10, 0
20310, Cheee, 100310, 2, 24, 0
20311, Gi, 100311, 2, 15, 0
20312, Hauck, 100312, 2, 20, 0
20313, Teewhoack, 100313, 3, 3, 0
20314, Seapow, 100314, 1, 10, 0
20315, Gau, 100315, 1, 10, 0
20316, Kue, 100316, 2, 21, 0
20317, Boid, 100317, 3, 18, 0
20318, Meemeed, 100318, 4, 25, 0
20319, Daiyoub, 100319, 1, 10, 0
20320, Yaw, 100320, 4, 29, 0
20321, Der, 100321, 2, 15, 0
20322, Gobock, 100322, 4, 25, 0
20323, Hay, 100323, 2, 20, 0
20324, Cikung, 100324, 4, 26, 0
20325, Kach, 100325, 2, 21, 0
20326, Sow, 100326, 2, 17, 0
20327, Tie, 100327, 2, 20, 0
20328, Chuibeng, 100328, 1, 10, 0
20329, Bearer, 100329, 4, 29, 0
20330, Quuiker, 100330, 1, 10, 0
20331, Wung, 100331, 2, 22, 0
20332, Mou, 100332, 1, 10, 0
20333, Mokew, 100333, 2, 19, 0
20334, Gong, 100334, 4, 27, 0
20335, Quoumock, 100335, 3, 5, 0
20336, May, 100336, 3, 11, 0
20337, Ceeroae, 100337, 1, 10, 0
20338, Rong, 100338, 2, 22, 0
20339, Feeroock, 100339, 1, 10, 0
20340, Beta, 100340, 1, 10, 0
20341, Siwhu, 100341, 2, 15, 0
20342, Maw, 100342, 2, 15, 0
20343, Coad, 100343, 2, 22, 0
20344, Duidur, 100344, 1, 10, 0
20345, Peadai, 100345, 3, 0, 0
20346, Touwik, 100346, 1, 10, 0
20347, Fouquo, 100347, 2, 15, 0
20348, Whuiraub, 100348, 1, 10, 0
20349, Peesh, 100349, 2, 21, 0
20350, Gung, 100350, 3, 25, 0
20351, Wheae, 100351, 2, 24, 0
20352, Wuib, 100352, 2, 22, 0
20353, Quew, 100353, 4, 27, 0
20354, Yey, 100354, 4, 29, 0
20355, Whong, 100355, 2, 24, 0
20356, Tunung, 100356, 3, 8, 0
20357, Foo, 100357, 3, 28, 0
20358, Kighbaush, 100358, 4, 25, 0
20359, Goit, 100359, 2, 19, 0
20360, Ning, 100360, 4, 27, 0
20361, Tea, 100361, 1, 10, 0
20362, Reak, 100362, 2, 22, 0
20363, Doosar, 100363, 1, 10, 0
20364, Kaugur, 100364, 1, 10, 0
20365, Yighe, 100365, 2, 21, 0
20366, Lay, 100366, 4, 27, 0
20367, Ded, 100367, 2, 15, 0
20368, Yenung, 100368, 1, 10, 0
20369, Car, 100369, 2, 16, 0
20370, Boash, 100370, 2, 19, 0
20371, Yow, 100371, 4, 27, 0
20372, Roy, 100372, 2, 19, 0
20373, Tai, 100373, 2, 15, 0
20374, Dee, 100374, 4, 25, 0
20375, Gor, 100375, 1, 10, 0
20376, Bir, 100376, 2, 21, 0
20377, Fang, 100377, 2, 18, 0
20378, Kaijou, 100378, 2, 15, 0
20379, Doe, 100379, 2, 15, 0
20380, Weelou, 100380, 1, 10, 0
20381, Rew, 100381, 2, 19, 0
20382, Pearoik, 100382, 1, 10, 0
20383, Quouyeack, 100383, 1, 10, 0
20384, Sob, 100384, 2, 23, 0
20385, Gar, 100385, 4, 27, 0
20386, Maidak, 100386, 2, 16, 0
20387, Faugew, 100387, 2, 19, 0
20388, Ber, 100388, 2, 20, 0
20389, Dooquie, 100389, 1, 10, 0
20390, Ter, 100390, 2, 20, 0
20391, Kauth, 100391, 2, 21, 0
20392, Tafaw, 100392, 4, 27, 0
20393, Bufesh, 100393, 1, 10, 0
20394, Keaway, 100394, 1, 10, 0
20395, Boodighsh, 100395, 3, 24, 0
20396, Jaush, 100396, 2, 18, 0
20397, Fab, 100397, 2, 21, 0
20398, Cir, 100398, 4, 28, 0
20399, Pong, 100399, 2, 16, 0
20400, Whootoith, 100400, 1, 10, 0
20401, Boi, 100401, 4, 25, 0
20402, Whuiyoae, 100402, 1, 10, 0
20403, Sujaw, 100403, 1, 10, 0
20404, Sey, 100404, 4, 28, 0
20405, Dee, 100405, 1, 10, 0
20406, Jeeci, 100406, 4, 25, 0
20407, Whong, 100407, 4, 27, 0
20408, Soareed, 100408, 1, 10, 0
20409, Yanu, 100409, 1, 10, 0
20410, Choo, 100410, 4, 25, 0
20411, Qua, 100411, 1, 10, 0
20412, How, 100412, 2, 20, 0
20413, Yeene, 100413, 3, 0, 0
20414, Geath, 100414, 2, 19, 0
20415, Koduith, 100415, 1, 10, 0
20416, Cung, 100416, 2, 16, 0
20417, Taw, 100417, 2, 19, 0
20418, Naw, 100418, 4, 27, 0
20419, Pout, 100419, 2, 16, 0
20420, Mujighk, 100420, 4, 25, 0
20421, Low, 100421, 2, 17, 0
20422, Toash, 100422, 2, 20, 0
20423, Neepoi, 100423, 1, 10, 0
20424, Chighbar, 100424, 1, 10, 0
20425, Bir, 100425, 3, 11, 0
20426, Caichoue, 100426, 1, 10, 0
20427, Noujeeth, 100427, 4, 25, 0
20428, Pee, 100428, 2, 15, 0
20429, Beawhaid, 100429, 2, 17, 0
20430, Sisar, 100430, 1, 10, 0
20431, Roock, 100431, 2, 22, 0
20432, Dufor, 100432, 1, 10, 0
20433, Wung, 100433, 2, 22, 0
20434, Sagor, 100434, 1, 10, 0
20435, Na, 100435, 3, 28, 0
20436, Quor, 100436, 4, 27, 0
20437, Say, 100437, 2, 17, 0
20438, Quauth, 100438, 2, 23, 0
20439, Ho, 100439, 1, 10, 0
20440, Da, 100440, 1, 10, 0
20441, Joith, 100441, 2, 23, 0
20442, Naureech, 100442, 4, 25, 0
20443, Goawoith, 100443, 3, 24, 0
20444, Hew, 100444, 1, 10, 0
20445, Fung, 100445, 1, 10, 0
20446, Bing, 100446, 2, 19, 0
20447, Key, 100447, 4, 27, 0
20448, Yoush, 100448, 2, 21, 0
20449, Luik, 100449, 2, 23, 0
20450, Keat, 100450, 2, 21, 0
20451, Toy, 100451, 2, 20, 0
20452, Jit, 100452, 2, 18, 0
20453, Ter, 100453, 2, 20, 0
20454, Gick, 100454, 2, 19, 0
20455, Pighpid, 100455, 2, 24, 0
20456, Cibaish, 100456, 1, 10, 0
20457, Fomow, 100457, 4, 27, 0
20458, Caisich, 100458, 2, 17, 0
20459, Ser, 100459, 2, 21, 0
20460, Tir, 100460, 2, 20, 0
20461, Bong, 100461, 2, 19, 0
20462, Faid, 100462, 2, 18, 0
20463, Paukow, 100463, 1, 10, 0
20464, Dighck, 100464, 2, 15, 0
20465, Ra, 100465, 1, 10, 0
20466, Ro, 100466, 3, 2, 0
20467, Toicang, 100467, 3, 8, 0
20468, Fit, 100468, 2, 18, 0
20469, Doaquai, 100469, 4, 25, 0
20470, Bout, 100470, 2, 19, 0
20471, Tew, 100471, 4, 27, 0
20472, Bod, 100472, 2, 19, 0
20473, Hugoath, 100473, 1, 10, 0
20474, Chosighk, 100474, 1, 10, 0
20475, Hae, 100475, 2, 20, 0
20476, Hong, 100476, 1, 10, 0
20477, Joudeet, 100477, 1, 10, 0
20478, Torud, 100478, 4, 26, 0
20479, Chigh, 100479, 2, 24, 0
20480, Boy, 100480, 2, 19, 0
20481, Yash, 100481, 2, 21, 0
20482, Pikur, 100482, 1, 10, 0
20483, Jighfeng, 100483, 4, 26, 0
20484, Fung, 100484, 2, 18, 0
20485, Jaulow, 100485, 1, 10, 0
20486, Whoakey, 100486, 3, 8, 0
20487, Coy, 100487, 3, 11, 0
20488, Deng, 100488, 1, 10, 0
20489, Now, 100489, 3, 25, 0
20490, Demaut, 100490, 1, 10, 0
20491, Rachay, 100491, 4, 26, 0
20492, Banaie, 100492, 1, 10, 0
20493, Buik, 100493, 2, 23, 0
20494, Whochoy, 100494, 2, 18, 0
20495, Weeput, 100495, 1, 10, 0
20496, Coasosh, 100496, 3, 3, 0
20497, Doie, 100497, 2, 15, 0
20498, Jutouth, 100498, 2, 17, 0
20499, Fed, 100499, 2, 18, 0
20500, Quash, 100500, 3, 14, 0
20501, Caw, 100501, 2, 16, 0
20502, Gucir, 100502, 1, 10, 0
20503, Noob, 100503, 2, 23, 0
20504, Leck, 100504, 2, 17, 0
20505, Wuid, 100505, 2, 22, 0
20506, Noipur, 100506, 1, 10, 0
20507, Ped, 100507, 2, 16, 0
20508, Douyook, 100508, 1, 10, 0
20509, Bish, 100509, 3, 15, 0
20510, Ceng, 100510, 2, 16, 0
20511, Pooreab, 100511, 4, 26, 0
20512, Dew, 100512, 2, 15, 0
20513, Tisoak, 100513, 4, 26, 0
20514, Queehai, 100514, 4, 25, 0
20515, Bighth, 100515, 2, 19, 0
20516, Moamoy, 100516, 1, 10, 0
20517, Baid, 100517, 2, 19, 0
20518, Nighth, 100518, 4, 28, 0
20519, Taunaich, 100519, 4, 29, 0
20520, Fuifey, 100520, 1, 10, 0
20521, Wheakok, 100521, 1, 10, 0
20522, Cheet, 100522, 2, 24, 0
20523, Rout, 100523, 2, 22, 0
20524, Coocur, 100524, 4, 27, 0
20525, Maisang, 100525, 2, 18, 0
20526, Yepath, 100526, 1, 10, 0
20527, Mineae, 100527, 1, 10, 0
20528, Quigoob, 100528, 1, 10, 0
20529, Dong, 100529, 2, 21, 0
20530, Keejuk, 100530, 4, 26, 0
20531, Bucue, 100531, 4, 26, 0
20532, Bong, 100532, 2, 21, 0
20533, Fea, 100533, 2, 15, 0
20534, Jey, 100534, 2, 18, 0
20535, Queegoy, 100535, 1, 10, 0
20536, Nead, 100536, 2, 23, 0
20537, Beehung, 100537, 1, 10, 0
20538, Loi, 100538, 2, 16, 0
20539, Leet, 100539, 2, 17, 0
20540, Roaser, 100540, 1, 10, 0
20541, Yeequaib, 100541, 4, 26, 0
20542, Waw, 100542, 1, 10, 0
20543, Chighdee, 100543, 3, 27, 0
20544, Roat, 100544, 4, 28, 0
20545, Woiright, 100545, 4, 25, 0
20546, Doish, 100546, 2, 15, 0
20547, Tor, 100547, 2, 24, 0
20548, Heee, 100548, 2, 20, 0
20549, Soae, 100549, 4, 29, 0
20550, Cay, 100550, 1, 10, 0
20551, Coajai, 100551, 1, 10, 0
20552, Cait, 100552, 4, 29, 0
20553, Faudoy, 100553, 1, 10, 0
20554, Nuyaud, 100554, 3, 5, 0
20555, Koogur, 100555, 2, 18, 0
20556, Jat, 100556, 2, 18, 0
20557, Pea, 100557, 1, 10, 0
20558, Dow, 100558, 2, 15, 0
20559, Faugooth, 100559, 3, 24, 0
20560, Moo, 100560, 1, 10, 0
20561, Ceed, 100561, 2, 21, 0
20562, Cope, 100562, 4, 25, 0
20563, Tey, 100563, 2, 20, 0
20564, Chihou, 100564, 1, 10, 0
20565, Yee, 100565, 1, 10, 0
20566, Pauck, 100566, 4, 28, 0
20567, Hui, 100567, 1, 10, 0
20568, Muid, 100568, 2, 15, 0
20569, Nighcouch, 100569, 1, 10, 0
20570, Wech, 100570, 2, 22, 0
20571, Pow, 100571, 2, 16, 0
20572, Noud, 100572, 2, 23, 0
20573, Neesh, 100573, 2, 23, 0
20574, Wash, 100574, 2, 22, 0
20575, Yubow, 100575, 1, 10, 0
20576, Maw, 100576, 2, 15, 0
20577, Pook, 100577, 2, 16, 0
20578, Gepaie, 100578, 1, 10, 0
20579, Toochighd, 100579, 2, 16, 0
20580, Jik, 100580, 2, 18, 0
20581, Bea, 100581, 1, 10, 0
20582, Maie, 100582, 2, 15, 0
20583, Heroot, 100583, 4, 26, 0
20584, Lighming, 100584, 1, 10, 0
20585, Boy, 100585, 2, 21, 0
20586, Feek, 100586, 2, 18, 0
20587, Righ, 100587, 1, 10, 0
20588, Feha, 100588, 1, 10, 0
20589, Wheet, 100589, 2, 24, 0
20590, Meebee, 100590, 1, 10, 0
20591, Meakeath, 100591, 3, 18, 0
20592, Kow, 100592, 2, 21, 0
20593, Feeb, 100593, 2, 18, 0
20594, Chout, 100594, 2, 24, 0
20595, Whee, 100595, 2, 24, 0
20596, Quaid, 100596, 2, 23, 0
20597, Lith, 100597, 2, 17, 0
20598, Roi, 100598, 1, 10, 0
20599, Ker, 100599, 2, 21, 0
20600, Joiri, 101000, 1, 10, 0
20601, Yaw, 101001, 2, 21, 0
20602, Sing, 101002, 1, 10, 0
20603, Bur, 101003, 2, 19, 0
20604, Tamighth, 101004, 1, 10, 0
20605, Dab, 101005, 2, 23, 0
20606, Neech, 101006, 4, 28, 0
20607, Goch, 101007, 4, 29, 0
20608, Foiwor, 101008, 4, 26, 0
20609, Wheech, 101009, 3, 15, 0
20610, Rur, 101010, 2, 21, 0
